App,Network,KPI,Contact,Latitude,Longitude,Start,End,Result,Failure,Extra
WhatsApp,Mobile,CALL_ATTEMPT,vast_wb,n/a,n/a,2025-08-28 15:12:12,2025-08-28 15:12:12,Event,,by=A
WhatsApp,Mobile,CDR,vast_wb,n/a,n/a,2025-08-28 15:12:12,2025-08-28 15:12:48,Failed,NotConnected,
WhatsApp,Mobile,CALL_ATTEMPT,vast_wb,n/a,n/a,2025-08-28 15:12:59,2025-08-28 15:12:59,Event,,by=A
WhatsApp,Mobile,CDR,vast_wb,n/a,n/a,2025-08-28 15:12:59,2025-08-28 15:13:35,Failed,NotConnected,
