App,Network,KPI,Contact,Latitude,Longitude,Start,End,Result,Failure,Extra
WhatsApp,Mobile,CST,vast_f,,,2025-08-19 07:32:14,2025-08-19 07:32:20,Successful,,setup_s=0.18
