2025-06-02 21:05:15,1.69
2025-06-02 21:29:31,1.68
2025-06-02 21:42:45,1.6
2025-06-02 21:43:38,1.52
2025-06-02 21:53:57,1.32
2025-06-02 22:29:47,1.99
2025-06-02 22:33:12,1.82
2025-06-02 22:39:50,1.37
2025-06-02 22:46:37,1.34
2025-06-02 22:57:50,1.04
